squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
90505,36,0,1.0,4.0,39642,3.0,5,2001.0,1.0,1,3245,2202.0,759.0,1,3.0,9055749.1
32842,93,1,0.0,30.0,84874,2.0,3,2002.0,,0,6137,8895.0,371.0,1,3.0,3291228.2
49531,5,0,0.0,32.0,72684,1.0,3,1995.0,0.0,0,8062,1554.0,161.0,1,6.0,4955365.5
97472,83,1,1.0,54.0,29789,7.0,3,2014.0,0.0,1,8163,4437.0,939.0,1,9.0,9756768.4
41117,93,1,1.0,58.0,31528,4.0,7,2004.0,0.0,0,1049,8024.0,214.0,0,3.0,4123695.4
32850,49,1,1.0,91.0,71665,,4,,,0,5633,4895.0,624.0,0,,3296112.2
25762,91,0,0.0,33.0,63843,,10,2021.0,,1,7653,2448.0,507.0,0,,2580119.1
69179,60,0,1.0,9.0,40253,7.0,4,1993.0,0.0,0,4155,4151.0,580.0,1,4.0,6921389.3
1333,53,0,1.0,62.0,78427,1.0,9,,0.0,1,4196,2538.0,210.0,0,6.0,139934.6
91107,30,0,0.0,57.0,61260,4.0,7,1998.0,0.0,0,8372,8521.0,991.0,1,2.0,9113493.8
96843,25,1,0.0,66.0,6005,3.0,10,2011.0,0.0,0,7338,148.0,202.0,0,6.0,9688919.1
24378,27,0,1.0,45.0,63190,8.0,9,2006.0,,0,2159,3523.0,118.0,0,4.0,2441961.6
8988,51,1,0.0,75.0,19265,2.0,2,2016.0,,1,8758,1125.0,574.0,0,0.0,905757.6
1549,65,0,1.0,89.0,51437,3.0,1,,0.0,1,6845,8727.0,220.0,0,9.0,165820.9
79081,20,0,1.0,88.0,29693,2.0,9,1993.0,0.0,1,7804,2741.0,880.0,1,,7918094.3
54077,1,0,0.0,98.0,88878,,10,2002.0,0.0,0,46,6939.0,521.0,1,0.0,5410654.2
7249,79,0,1.0,56.0,86075,,1,1998.0,1.0,0,9291,7433.0,273.0,0,,732666.8
99095,77,0,1.0,49.0,22255,4.0,8,2006.0,1.0,0,6432,5861.0,960.0,1,,9915571.6
11292,68,0,0.0,82.0,15488,4.0,2,1998.0,1.0,1,924,7285.0,753.0,0,4.0,1132623.8
36436,85,0,1.0,63.0,72022,,1,1995.0,0.0,1,4258,6587.0,575.0,1,2.0,3650349.5
35727,78,1,0.0,14.0,58483,5.0,2,2015.0,0.0,0,1124,1049.0,306.0,1,5.0,3578110.5
82736,15,0,0.0,81.0,51487,8.0,3,2007.0,,0,2570,956.0,460.0,0,,8276711.7
50024,73,1,0.0,80.0,91275,,10,2004.0,0.0,0,9924,6654.0,214.0,1,,5010562.4
38535,52,0,0.0,6.0,72243,,8,2009.0,,1,1039,6534.0,925.0,1,5.0,3854588.9
20820,50,0,0.0,70.0,41819,4.0,3,2014.0,0.0,0,545,3335.0,767.0,0,,2088001.4
20614,15,1,,87.0,88278,9.0,4,2019.0,,1,9037,5714.0,359.0,1,,2070677.9
4776,91,1,0.0,92.0,36609,9.0,5,2012.0,1.0,1,7864,8011.0,404.0,0,2.0,486403.2
44487,98,0,1.0,60.0,9439,,9,,0.0,0,1393,5790.0,617.0,0,7.0,4453518.9
5528,47,1,,96.0,90146,10.0,8,,1.0,0,5688,9298.0,476.0,0,5.0,564350.1
84165,62,1,0.0,24.0,48529,3.0,4,2010.0,0.0,1,4100,2630.0,992.0,0,,8420418.0
86326,18,0,0.0,55.0,88000,,4,,1.0,1,5279,5790.0,412.0,1,8.0,8635482.1
37868,21,0,1.0,80.0,51574,4.0,2,1994.0,1.0,1,9901,1846.0,796.0,1,8.0,3793089.4
62328,54,1,0.0,72.0,13462,,8,,1.0,0,3805,6501.0,592.0,0,8.0,6238922.0
76184,58,0,1.0,17.0,58511,,9,2010.0,1.0,1,7975,8458.0,647.0,0,6.0,7623937.0
96352,25,1,1.0,31.0,24492,,8,,,0,9789,1023.0,636.0,0,,9643641.9
831,46,0,0.0,86.0,14570,7.0,3,2015.0,1.0,0,5943,1113.0,723.0,1,4.0,91333.5
59764,78,0,1.0,39.0,48037,5.0,8,,1.0,1,7781,5212.0,869.0,0,3.0,5981705.0
33976,71,1,0.0,44.0,17363,,3,2005.0,1.0,0,6644,8993.0,152.0,0,9.0,3405161.5
71627,52,0,0.0,91.0,8463,1.0,6,2009.0,,1,4683,3729.0,967.0,1,,7172359.9
53500,26,0,0.0,16.0,12354,1.0,5,,0.0,1,7448,6783.0,362.0,1,,5350627.8
32085,94,0,0.0,94.0,14281,8.0,3,2009.0,,0,1297,2650.0,593.0,0,2.0,3216632.9
48144,72,0,1.0,46.0,7559,7.0,8,,1.0,0,1081,5174.0,802.0,0,,4820543.5
32939,18,0,1.0,70.0,47421,,1,2013.0,,0,5777,,774.0,1,,3300978.3
74743,10,0,0.0,,46288,1.0,1,2013.0,1.0,1,896,2936.0,774.0,0,7.0,7476064.3
44436,20,0,0.0,9.0,73848,7.0,10,1992.0,,0,5551,7874.0,465.0,0,2.0,4444815.2
21834,73,0,1.0,,43959,8.0,9,2007.0,,0,3222,2063.0,981.0,1,1.0,2189064.7
71104,57,0,0.0,93.0,3389,3.0,1,,1.0,1,3571,4468.0,854.0,1,,7112359.8
36654,43,0,1.0,31.0,82532,10.0,3,1992.0,,1,1167,4922.0,562.0,1,8.0,3673319.2
40195,56,0,1.0,35.0,90392,,1,2000.0,0.0,0,1098,3115.0,833.0,1,,4024544.0
57072,13,1,1.0,37.0,63264,8.0,7,2017.0,,1,8424,4959.0,815.0,0,7.0,5716738.7
4750,51,0,1.0,3.0,87772,7.0,6,2002.0,,1,2669,7729.0,552.0,1,,478917.2
43712,6,0,0.0,11.0,76009,5.0,9,1996.0,,1,5068,1344.0,303.0,0,9.0,4372014.6
73733,43,1,,23.0,32960,,7,2005.0,1.0,0,8747,7979.0,809.0,0,,7377738.5
46731,76,0,1.0,92.0,36532,5.0,6,1997.0,,0,2118,7311.0,757.0,0,1.0,4683103.7
46864,3,1,0.0,4.0,59721,,8,2002.0,,1,4315,6193.0,704.0,0,8.0,4690234.2
6881,69,1,,15.0,76652,1.0,7,1996.0,1.0,0,379,3121.0,407.0,1,10.0,693986.6
88838,41,0,0.0,94.0,44183,5.0,3,,1.0,0,3040,8278.0,499.0,1,,8892157.3
90350,80,0,1.0,82.0,58263,2.0,7,2015.0,0.0,1,3023,3934.0,844.0,0,7.0,9041614.5
88408,37,0,0.0,79.0,31130,6.0,3,2004.0,,0,6195,8838.0,400.0,0,0.0,8842527.4
37017,26,0,1.0,75.0,4978,7.0,7,2000.0,0.0,0,2197,1052.0,655.0,1,6.0,3709665.0
40035,37,1,1.0,41.0,31750,10.0,4,2021.0,1.0,1,9391,7210.0,532.0,1,0.0,4010245.1
49740,99,1,1.0,75.0,9014,2.0,8,2020.0,0.0,0,4019,4690.0,311.0,0,5.0,4987445.0
50296,62,1,1.0,59.0,6655,,1,1993.0,1.0,0,6698,6296.0,283.0,0,6.0,5038241.3
47237,31,1,0.0,96.0,68937,7.0,6,2003.0,,1,3035,1376.0,974.0,1,,4736122.3
53536,62,0,0.0,42.0,35800,4.0,8,2018.0,1.0,1,3985,1470.0,693.0,0,0.0,5356837.8
68348,75,0,1.0,62.0,6828,3.0,9,1995.0,0.0,1,2304,9343.0,704.0,1,,6841098.5
3790,7,0,1.0,55.0,55679,10.0,8,,0.0,0,319,3282.0,864.0,0,,383898.1
31906,15,0,1.0,73.0,60045,,3,2000.0,,0,6121,2749.0,463.0,1,9.0,3194626.0
51672,89,0,1.0,76.0,16411,6.0,10,1992.0,0.0,1,6292,2856.0,591.0,1,10.0,5176324.2
31990,100,0,1.0,73.0,86580,7.0,6,2018.0,1.0,0,2491,7846.0,974.0,0,0.0,3204947.8
12099,53,0,0.0,,80254,2.0,8,,0.0,0,1856,9320.0,954.0,0,10.0,1216298.1
29366,22,0,0.0,63.0,38089,3.0,3,2017.0,0.0,0,6351,9159.0,709.0,0,9.0,2941676.7
429,83,0,1.0,18.0,12993,4.0,5,,,1,3648,1264.0,990.0,1,,49802.6
65413,96,0,1.0,,98244,,5,,0.0,0,2437,3629.0,569.0,0,5.0,6545051.4
83090,56,1,0.0,94.0,73211,8.0,7,1994.0,1.0,1,9920,1640.0,469.0,1,2.0,8315777.4
16218,66,1,1.0,70.0,44999,,10,,,1,6691,548.0,220.0,1,,1630148.5
64943,100,0,0.0,8.0,59964,5.0,2,2000.0,0.0,0,6076,483.0,942.0,1,,6495254.0
1947,6,0,0.0,43.0,46598,10.0,10,2013.0,1.0,1,8878,2035.0,385.0,0,6.0,198209.3
4009,37,1,0.0,74.0,64898,4.0,9,,0.0,0,2551,1820.0,847.0,1,,406778.5
41404,2,0,0.0,69.0,1993,,8,2020.0,,0,7226,9838.0,814.0,0,,4147112.0
34469,70,0,1.0,,2906,,6,2007.0,1.0,1,1828,9672.0,677.0,1,,3450552.7
16254,27,1,0.0,36.0,69477,7.0,9,2020.0,0.0,0,2964,186.0,763.0,1,6.0,1630892.0
63941,22,0,0.0,12.0,56147,10.0,5,1994.0,,1,9722,7407.0,340.0,1,4.0,6396123.4
65582,39,0,1.0,98.0,2219,7.0,2,2003.0,,0,2051,5857.0,613.0,1,,6563957.3
49407,4,0,0.0,68.0,99200,8.0,9,2008.0,1.0,0,6894,7813.0,805.0,1,5.0,4947076.8
17847,99,1,0.0,,4081,,7,2011.0,1.0,0,2023,7689.0,929.0,1,0.0,1796189.1
73769,84,1,0.0,27.0,32273,,7,1994.0,1.0,1,8290,4278.0,243.0,0,6.0,7385023.4
40912,4,1,1.0,45.0,95019,1.0,9,1992.0,0.0,0,7528,4000.0,602.0,0,8.0,4100574.2
30632,43,0,1.0,81.0,38971,2.0,5,,0.0,1,7695,2103.0,721.0,0,7.0,3071259.9
92329,97,0,1.0,97.0,5214,6.0,6,,1.0,0,6386,6535.0,950.0,0,,9242250.4
94457,63,1,1.0,29.0,77617,2.0,9,,0.0,0,3310,9491.0,520.0,1,9.0,9453238.7
45739,67,1,0.0,52.0,59210,3.0,1,2005.0,1.0,0,5377,2146.0,225.0,1,7.0,4576141.5
31774,3,1,0.0,,95811,9.0,5,1998.0,0.0,1,251,5011.0,986.0,0,0.0,3180672.8
272,79,0,1.0,8.0,2593,6.0,9,2011.0,1.0,1,2951,2630.0,866.0,1,9.0,30703.1
92618,66,1,1.0,88.0,94266,9.0,2,2020.0,1.0,0,6347,6920.0,668.0,0,5.0,9267692.0
97566,74,1,0.0,41.0,10100,10.0,3,2004.0,,0,4550,8492.0,106.0,1,6.0,9765060.4
74348,61,0,1.0,85.0,40281,,1,2008.0,1.0,0,5707,6156.0,950.0,0,,7438478.8
34035,90,0,0.0,91.0,41818,,5,2001.0,0.0,0,8830,4387.0,950.0,0,2.0,3407854.1
25078,90,0,1.0,81.0,88974,1.0,5,1998.0,1.0,0,3290,2225.0,151.0,0,,2514434.8
80023,30,1,0.0,48.0,26389,6.0,7,2011.0,0.0,1,2021,,932.0,0,3.0,8011758.1
4141,55,1,1.0,19.0,7534,7.0,2,,0.0,1,4806,909.0,999.0,0,,421086.1
87245,63,0,0.0,,10430,7.0,2,2021.0,0.0,0,713,6224.0,560.0,0,9.0,8726378.1
15981,9,0,0.0,91.0,16659,7.0,7,2004.0,1.0,1,8694,2172.0,565.0,0,2.0,1600688.4
66944,3,1,0.0,,16288,9.0,4,,1.0,0,7887,5075.0,480.0,0,10.0,6698622.7
71437,100,1,0.0,68.0,16560,5.0,6,2001.0,1.0,0,7016,9061.0,857.0,0,9.0,7150458.1
33742,65,1,0.0,98.0,39875,,9,,0.0,0,5601,9272.0,699.0,0,2.0,3385270.3
37677,5,1,1.0,,13879,10.0,5,,1.0,0,5108,973.0,102.0,0,8.0,3776536.2
3760,92,0,1.0,60.0,93883,,10,1995.0,1.0,1,6117,1139.0,463.0,0,5.0,382598.5
1668,74,0,0.0,20.0,21278,8.0,2,1994.0,0.0,0,8337,6615.0,944.0,1,,168399.4
74500,68,0,0.0,54.0,42150,,9,2017.0,,0,9321,3341.0,192.0,0,5.0,7452595.7
88272,79,1,0.0,76.0,3876,4.0,8,,0.0,1,5554,1243.0,619.0,0,,8835369.7
42230,5,0,1.0,16.0,30746,,10,2019.0,,0,9505,9183.0,466.0,1,8.0,4228536.9
21346,36,1,1.0,36.0,23170,9.0,8,2016.0,,1,7454,5489.0,559.0,0,6.0,2144809.6
62388,33,1,0.0,21.0,88498,,8,,0.0,1,2298,7307.0,601.0,0,4.0,6244189.2
9196,17,0,1.0,11.0,28426,5.0,9,2010.0,1.0,1,5450,4963.0,661.0,0,9.0,926114.0
3939,40,1,1.0,70.0,91053,,6,2021.0,1.0,1,724,8560.0,711.0,1,6.0,404238.1
5132,54,1,1.0,42.0,95955,6.0,1,2018.0,,0,3199,5389.0,215.0,1,2.0,520566.8
52820,58,1,1.0,8.0,91835,,10,2005.0,0.0,0,1293,248.0,581.0,0,,5289930.5
56694,26,0,0.0,46.0,41255,8.0,4,,,1,9061,3036.0,376.0,1,10.0,5674217.2
21648,13,1,1.0,99.0,90061,6.0,10,1991.0,1.0,0,4049,1715.0,176.0,1,9.0,2177627.1
11513,88,1,1.0,,48959,,4,2018.0,1.0,0,6944,4854.0,531.0,1,2.0,1160638.8
86850,86,0,0.0,11.0,13332,,3,2013.0,0.0,0,3299,,163.0,0,6.0,8685896.3
84311,87,1,1.0,96.0,33431,5.0,10,,,1,8730,,779.0,0,10.0,8444031.2
70139,57,1,1.0,78.0,52026,10.0,2,1991.0,0.0,1,9024,2078.0,247.0,1,,7021733.1
38691,59,1,1.0,54.0,4759,,6,2019.0,0.0,1,4480,,342.0,1,,3877340.9
4769,15,1,1.0,90.0,44789,2.0,10,2004.0,0.0,0,6732,2093.0,307.0,1,9.0,488123.4
4456,65,1,0.0,79.0,14188,,10,2015.0,,1,9586,8645.0,745.0,1,,451747.5
66727,25,0,1.0,24.0,50462,8.0,3,2017.0,0.0,0,8190,569.0,239.0,1,4.0,6675463.7
21856,5,1,1.0,22.0,99609,4.0,6,2003.0,0.0,1,2477,3619.0,298.0,0,5.0,2190424.3
73542,93,0,1.0,38.0,58022,10.0,7,2001.0,0.0,0,3417,6635.0,158.0,1,3.0,7361356.1
13423,62,0,0.0,32.0,21308,1.0,6,,0.0,1,5986,711.0,470.0,0,10.0,1344222.7
91361,89,0,0.0,,66087,10.0,6,1994.0,0.0,1,8906,945.0,548.0,1,8.0,9138709.4
8583,64,1,0.0,92.0,61094,2.0,1,2015.0,,0,5844,4576.0,421.0,1,4.0,868189.5
67671,96,0,0.0,23.0,5310,10.0,10,1998.0,1.0,1,2969,1761.0,359.0,0,5.0,6769786.8
74235,80,0,0.0,19.0,65248,3.0,9,,0.0,1,7524,,320.0,0,0.0,7424923.4
37531,25,1,0.0,10.0,72517,,3,,0.0,1,5552,6261.0,568.0,1,8.0,3757051.6
66610,8,0,0.0,18.0,9222,,7,2000.0,0.0,0,4538,1202.0,127.0,1,10.0,6662840.0
88869,11,0,0.0,84.0,56957,7.0,7,,0.0,0,2889,1895.0,482.0,0,5.0,8893331.1
56102,64,1,0.0,93.0,54407,10.0,1,2004.0,1.0,0,8973,,236.0,0,1.0,5620090.4
98114,73,1,0.0,52.0,2781,10.0,10,2019.0,0.0,1,734,3127.0,365.0,0,0.0,9817419.9
82310,95,1,1.0,55.0,43202,2.0,10,2005.0,,0,8556,673.0,793.0,0,10.0,8240688.5
6601,52,1,1.0,81.0,74064,10.0,6,2016.0,0.0,1,2785,927.0,384.0,1,4.0,674121.6
39130,3,0,1.0,52.0,20711,3.0,10,2004.0,,1,3279,2622.0,383.0,0,,3921493.4
26848,77,1,1.0,21.0,49199,,8,,1.0,0,4748,865.0,729.0,0,1.0,2689927.2
77975,28,1,1.0,22.0,41459,2.0,10,1999.0,1.0,0,1438,8536.0,252.0,1,10.0,7801482.9
78739,4,1,0.0,87.0,8318,10.0,3,,1.0,1,6589,8138.0,614.0,0,,7883763.7
59704,32,0,0.0,84.0,44485,,8,2009.0,0.0,1,9312,157.0,248.0,0,5.0,5974678.9
1634,10,0,1.0,1.0,53958,5.0,9,1994.0,1.0,1,3569,5899.0,526.0,1,,166341.4
83954,71,0,0.0,60.0,19120,7.0,8,1990.0,,0,7983,143.0,557.0,0,9.0,8396809.0
6381,56,0,0.0,78.0,61113,,1,2013.0,0.0,1,3859,7504.0,933.0,0,2.0,639687.3
16817,53,0,1.0,100.0,7620,,2,1998.0,0.0,0,9966,7012.0,812.0,0,0.0,1694147.8
88402,75,0,1.0,75.0,12133,7.0,3,1997.0,,1,262,9712.0,825.0,0,0.0,8848110.7
54789,5,1,0.0,12.0,62392,4.0,10,2007.0,0.0,1,3145,6027.0,583.0,1,2.0,5484239.7
12020,56,1,1.0,47.0,88321,10.0,2,,0.0,1,5153,5416.0,141.0,1,2.0,1212214.1
16602,31,0,0.0,62.0,4024,2.0,8,2002.0,1.0,1,1529,7057.0,624.0,1,1.0,1664806.2
81800,16,0,1.0,78.0,61747,7.0,6,,0.0,1,4694,6438.0,456.0,1,8.0,8188934.1
211,10,0,0.0,46.0,40481,,5,2009.0,0.0,1,3367,1039.0,436.0,1,,24058.9
21106,58,1,1.0,86.0,4368,5.0,10,2006.0,,1,2357,3590.0,607.0,0,2.0,2117995.6
53833,77,0,1.0,73.0,64384,5.0,8,1991.0,1.0,0,4671,,209.0,0,1.0,5388850.1
96246,62,1,0.0,37.0,33583,5.0,3,2009.0,1.0,0,3918,6455.0,893.0,1,7.0,9631618.9
62199,61,0,0.0,37.0,82379,5.0,9,2011.0,1.0,0,1668,2759.0,156.0,1,,6222956.1
67216,72,1,0.0,60.0,50487,,6,2016.0,0.0,0,1579,,937.0,1,3.0,6729066.6
82395,4,1,1.0,22.0,9393,4.0,5,,,1,561,,474.0,0,3.0,8246501.7
89880,93,1,1.0,57.0,30015,,10,1992.0,,1,1266,4737.0,880.0,1,,8998164.2
42686,61,0,0.0,45.0,62465,7.0,5,1995.0,1.0,0,4775,1445.0,654.0,0,1.0,4271554.5
68043,34,0,1.0,66.0,95378,7.0,10,2012.0,1.0,0,705,28.0,672.0,1,,6814850.2
88821,1,0,0.0,44.0,18398,,9,,,0,3418,8434.0,997.0,0,,8886403.6
74641,91,0,0.0,16.0,3061,6.0,10,2020.0,0.0,1,2163,6351.0,378.0,1,4.0,7465378.0
32121,41,1,1.0,17.0,94126,6.0,10,2013.0,0.0,1,3308,5744.0,750.0,1,7.0,3220114.3
43665,51,0,1.0,43.0,14349,2.0,10,2004.0,1.0,0,9936,3646.0,293.0,1,5.0,4375632.4
22849,54,0,0.0,17.0,92136,2.0,7,2014.0,0.0,1,4439,5229.0,174.0,1,8.0,2286370.4
51021,1,0,0.0,68.0,36649,9.0,6,2011.0,,0,9252,4943.0,251.0,1,3.0,5108595.1
25316,99,1,0.0,17.0,22827,4.0,3,1999.0,,0,5367,,541.0,0,3.0,2535882.9
77346,34,0,1.0,43.0,12919,6.0,1,,1.0,1,5367,6179.0,138.0,0,4.0,7738601.0
18346,7,0,1.0,43.0,33223,2.0,4,,1.0,1,1311,2351.0,477.0,1,,1839603.8
72368,74,1,0.0,91.0,44213,7.0,3,2002.0,0.0,0,9310,2219.0,331.0,1,10.0,7245229.2
18014,85,1,1.0,67.0,86547,2.0,5,,,0,9508,7725.0,872.0,1,,1810349.5
56391,99,1,0.0,9.0,43295,3.0,4,1992.0,0.0,0,349,5379.0,151.0,0,,5641537.2
30007,48,1,1.0,36.0,95999,10.0,3,1993.0,0.0,1,8831,7327.0,485.0,0,6.0,3008473.3
70179,50,0,1.0,96.0,77787,,4,2021.0,1.0,0,187,9880.0,981.0,1,,7027779.1
4813,2,1,1.0,67.0,73796,8.0,6,2002.0,,0,2360,9376.0,317.0,0,,495134.2
80331,49,0,0.0,56.0,18643,,6,1995.0,1.0,0,5982,3504.0,911.0,1,,8037047.5
68153,45,1,1.0,22.0,7068,10.0,3,2013.0,1.0,0,2387,9191.0,493.0,1,,6822830.3
90954,57,1,1.0,68.0,18899,4.0,1,,0.0,0,2413,2717.0,337.0,1,,9102269.0
24168,18,0,0.0,92.0,73686,9.0,3,2017.0,0.0,1,736,4171.0,504.0,1,4.0,2420503.7
10781,21,1,0.0,31.0,97642,,9,2020.0,0.0,1,1309,1688.0,398.0,0,0.0,1085988.0
70810,37,1,0.0,23.0,725,10.0,7,2011.0,0.0,0,2970,3127.0,504.0,0,5.0,7086297.1
92505,51,1,1.0,50.0,20037,9.0,10,,1.0,0,0,8449.0,268.0,1,0.0,9259024.7
4768,93,0,1.0,66.0,98532,,5,2016.0,,0,5704,9010.0,942.0,0,3.0,483681.6
23668,11,0,1.0,23.0,71643,,7,2016.0,0.0,0,9512,1084.0,199.0,0,10.0,2372045.6
27093,14,1,1.0,34.0,45911,1.0,6,1996.0,,0,640,8108.0,515.0,1,2.0,2718663.6
11519,71,0,0.0,82.0,39279,,1,,1.0,1,5222,7809.0,808.0,0,9.0,1160066.6
90122,35,0,1.0,89.0,85240,,8,1994.0,0.0,0,7094,7305.0,265.0,0,,9017994.4
85198,59,0,0.0,4.0,86335,9.0,7,1997.0,1.0,0,6092,8880.0,361.0,1,10.0,8520917.7
75571,63,1,0.0,47.0,73629,7.0,5,2009.0,1.0,0,436,5256.0,838.0,0,0.0,7562964.9
61478,48,1,0.0,6.0,91789,3.0,4,,,1,1521,4703.0,687.0,0,10.0,6151688.8
64180,36,1,1.0,100.0,46756,,6,2002.0,0.0,1,1986,770.0,321.0,1,4.0,6425560.2
71527,3,1,1.0,24.0,68560,,5,2008.0,1.0,1,7643,284.0,129.0,1,5.0,7159280.8
77855,59,1,1.0,100.0,72648,,7,,1.0,0,2800,,872.0,0,,7797856.8
54169,76,1,1.0,28.0,69118,,8,2007.0,0.0,0,2709,593.0,612.0,0,,5424360.7
74689,44,1,1.0,33.0,40817,,3,2006.0,0.0,0,3511,7185.0,866.0,0,,7476071.6
12426,53,1,0.0,17.0,12810,10.0,6,1998.0,0.0,1,7351,4855.0,651.0,1,7.0,1246872.8
59509,6,1,0.0,38.0,10860,,5,1994.0,0.0,1,6358,2540.0,742.0,1,,5956829.4
5340,86,0,0.0,44.0,13348,,10,,0.0,0,2155,7363.0,419.0,1,2.0,538173.1
10082,3,1,0.0,46.0,28998,1.0,8,,1.0,1,7953,6289.0,337.0,1,5.0,1016018.8
35763,54,1,0.0,70.0,41369,,7,,,0,6153,460.0,889.0,0,,3578936.3
81375,67,1,0.0,90.0,45417,,3,2013.0,,0,5634,4753.0,380.0,1,,8144015.3
74875,7,0,0.0,93.0,80069,3.0,4,,,0,4078,5865.0,505.0,0,1.0,7493537.9
14623,98,1,1.0,8.0,78849,5.0,4,2005.0,1.0,0,793,8939.0,328.0,1,1.0,1468584.5
46282,17,1,1.0,1.0,50721,3.0,2,2009.0,1.0,1,3137,8674.0,821.0,0,6.0,4635687.9
11124,67,1,1.0,75.0,2222,1.0,4,2015.0,1.0,0,1342,8771.0,621.0,0,7.0,1125532.5
20634,23,0,0.0,41.0,85252,7.0,8,,,1,4040,6038.0,725.0,1,,2066809.2
73473,60,1,0.0,49.0,9375,6.0,5,,0.0,1,2027,1608.0,832.0,0,10.0,7354795.0
9130,37,1,1.0,42.0,81629,5.0,10,,1.0,0,4439,5767.0,731.0,1,2.0,921139.2
10342,83,1,1.0,39.0,66011,5.0,3,,1.0,0,4790,3600.0,362.0,0,1.0,1043513.6
30291,10,0,0.0,24.0,14914,,8,1997.0,0.0,1,9572,,374.0,0,7.0,3030131.7
52756,76,1,1.0,54.0,82737,7.0,3,1998.0,1.0,0,4010,8343.0,260.0,0,10.0,5290006.8
56155,23,0,,16.0,11360,2.0,8,1992.0,,0,7770,594.0,226.0,1,1.0,5617383.2
45587,15,1,0.0,41.0,49543,,6,,1.0,0,8068,345.0,280.0,1,3.0,4563744.0
21070,90,0,1.0,5.0,22348,3.0,9,2019.0,1.0,1,2957,9486.0,520.0,0,3.0,2112717.9
18603,8,1,1.0,5.0,78155,,4,2017.0,,0,4908,1445.0,724.0,1,,1871116.7
85134,29,0,0.0,1.0,48709,5.0,8,2001.0,1.0,0,7739,8601.0,117.0,1,3.0,8514100.1
74689,60,1,1.0,90.0,23878,8.0,9,,,0,7815,3670.0,570.0,0,6.0,7484096.8
28825,74,1,0.0,72.0,5274,1.0,7,2009.0,,1,4966,5456.0,474.0,1,5.0,2887905.9
4680,6,1,0.0,47.0,15437,4.0,1,2020.0,,1,9437,5922.0,972.0,0,8.0,472741.0
35706,65,1,0.0,27.0,77056,6.0,2,2013.0,1.0,0,9260,4918.0,136.0,1,7.0,3574742.3
24321,59,1,0.0,51.0,23189,6.0,2,2013.0,1.0,1,8292,5226.0,594.0,0,8.0,2440786.3
36321,97,1,0.0,,9272,5.0,10,2003.0,1.0,1,2311,937.0,283.0,1,9.0,3638628.3
85415,55,1,0.0,80.0,41611,3.0,5,2018.0,,1,7181,9334.0,804.0,0,,8550149.8
8731,90,1,1.0,24.0,3317,,10,2015.0,1.0,1,8290,7290.0,777.0,0,,880713.5
80634,46,0,0.0,34.0,80916,1.0,7,1991.0,0.0,0,7901,5555.0,411.0,1,,8065315.1
30631,13,0,1.0,60.0,25470,7.0,2,2010.0,,0,2550,943.0,988.0,0,8.0,3070674.0
56065,35,1,0.0,52.0,23008,2.0,3,2018.0,0.0,0,3396,2532.0,500.0,0,,5614119.8
49574,45,0,0.0,97.0,45597,1.0,5,2007.0,,1,7358,2897.0,840.0,1,2.0,4967356.7
75408,30,0,0.0,37.0,51561,4.0,7,1994.0,0.0,1,5696,2594.0,634.0,1,4.0,7545062.4
735,66,1,1.0,64.0,10486,3.0,6,,0.0,0,9301,8989.0,950.0,1,4.0,84567.5
925,94,1,0.0,88.0,86448,,5,1998.0,0.0,1,1014,3525.0,581.0,0,,104727.8
22714,2,0,1.0,68.0,28731,7.0,4,2000.0,0.0,1,516,1845.0,431.0,1,0.0,2278508.0
99053,20,1,1.0,41.0,29160,,6,2013.0,0.0,1,181,5549.0,223.0,0,,9914114.3
65914,5,1,1.0,11.0,44907,10.0,8,2019.0,0.0,1,3729,9990.0,938.0,0,6.0,6599320.9
76613,71,1,0.0,37.0,68015,4.0,3,2020.0,1.0,0,4352,5931.0,165.0,1,3.0,7665959.0
1862,48,0,0.0,90.0,57361,,3,2000.0,1.0,1,4361,8624.0,355.0,0,3.0,193540.0
27600,13,0,1.0,79.0,98348,1.0,5,2010.0,0.0,0,4460,1612.0,654.0,0,9.0,2764902.0
71241,42,0,1.0,83.0,76732,1.0,1,,1.0,0,341,3969.0,616.0,1,7.0,7135011.1
67247,59,0,1.0,94.0,44275,9.0,5,1993.0,1.0,1,9079,6497.0,528.0,1,3.0,6733795.3
79073,21,0,1.0,17.0,10266,8.0,4,1992.0,,0,4342,8427.0,102.0,0,2.0,7913819.2
9208,58,0,0.0,37.0,43825,,4,2004.0,,0,6788,8968.0,332.0,0,,922791.4
51875,4,1,0.0,14.0,72870,,7,2004.0,0.0,0,8764,3150.0,427.0,1,4.0,5193634.4
92445,92,1,0.0,43.0,46253,,2,2017.0,1.0,0,283,1114.0,989.0,0,4.0,9249510.7
13470,35,0,1.0,17.0,32134,,10,1995.0,1.0,0,8166,6041.0,507.0,1,,1350039.5
29722,96,0,1.0,22.0,99543,7.0,1,1991.0,1.0,0,4156,6088.0,642.0,0,5.0,2977107.1
18104,76,0,0.0,69.0,55632,7.0,2,,1.0,1,2244,7407.0,114.0,0,0.0,1816871.9
98701,69,1,1.0,81.0,27428,10.0,6,,0.0,0,8524,7051.0,202.0,0,4.0,9879541.2
30239,27,1,1.0,5.0,98719,7.0,2,2016.0,1.0,1,9134,6671.0,102.0,1,0.0,3029749.6
